Job Title;Job Location;Company;Estimate Base Salary;Low Estimate;High Estimate;Company Size;Company Type;Company Sector;Company Founded;Company Industry;Company Revenue;Company Rating;Company Friend Recommendation;Company CEO Approval;Company Number of Rater;Company Career Opportunities;Compensation and Benefits;Company Culture and Values;Company Senior Management;Company Work Life Balance;Country;State;python_yn;r_yn;sql_yn;java_yn;julia_yn;scala_yn;c_yn;c++_yn;javascript_yn;spark_yn;hadoop_yn;matlab_yn;sas_yn;git_yn;excel_yn;nosql_yn;aws_yn;mongodb_yn;cassandra_yn;hive_yn;bigml_yn;tableau_yn;powerbi_yn;nlp_yn;pytorch_yn;tensorflow_yn;mathematic_yn;statistic_yn
Systems Administrator;North Sydney;Rotor Studios;94107;66000;122000;51 to 200 Employees;Company - Private;Media & Communication;1998.0;Publishing;Unknown / Non-Applicable;3.9;74.0;88.0;18.0;3.8;3.7;4.0;3.7;3.8;Australia;New South Wales;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Systems Administrator;North Sydney;Rotor Studios;94107;66000;122000;51 to 200 Employees;Company - Private;Media & Communication;1998.0;Publishing;Unknown / Non-Applicable;3.9;74.0;88.0;18.0;3.8;3.7;4.0;3.7;3.8;Australia;New South Wales;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Junior IT Support Analyst;Sydney;Give A Grad A Go;68000;68000;68000;1 to 50 Employees;Company - Private;Human Resources & Staffing;2009.0;HR Consulting;$1 to $5 million (USD);4.8;95.0;95.0;17.0;4.6;4.5;4.7;4.7;4.7;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Junior IT Support Analyst;Sydney;Give A Grad A Go;68000;68000;68000;1 to 50 Employees;Company - Private;Human Resources & Staffing;2009.0;HR Consulting;$1 to $5 million (USD);4.8;95.0;95.0;17.0;4.6;4.5;4.7;4.7;4.7;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Graduate Technology Associate;Sydney;Infosys;72675;62000;85000;5001 to 10000 Employees;Company - Public;Information Technology;1981.0;Information Technology Support Services;$10+ billion (USD);3.8;79.0;88.0;19272.0;3.8;3.0;4.0;3.5;3.7;Australia;New South Wales;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Graduate Technology Associate;Sydney;Infosys;72675;62000;85000;5001 to 10000 Employees;Company - Public;Information Technology;1981.0;Information Technology Support Services;$10+ billion (USD);3.8;79.0;88.0;19272.0;3.8;3.0;4.0;3.5;3.7;Australia;New South Wales;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IT Support Analyst;Sydney;Give A Grad A Go;68000;68000;68000;1 to 50 Employees;Company - Private;Human Resources & Staffing;2009.0;HR Consulting;$1 to $5 million (USD);4.8;95.0;95.0;17.0;4.6;4.5;4.7;4.7;4.7;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IT Support Analyst;Sydney;Give A Grad A Go;68000;68000;68000;1 to 50 Employees;Company - Private;Human Resources & Staffing;2009.0;HR Consulting;$1 to $5 million (USD);4.8;95.0;95.0;17.0;4.6;4.5;4.7;4.7;4.7;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Junior IT Support Analyst;Sydney;Give A Grad A Go;68000;68000;68000;1 to 50 Employees;Company - Private;Human Resources & Staffing;2009.0;HR Consulting;$1 to $5 million (USD);4.8;95.0;95.0;17.0;4.6;4.5;4.7;4.7;4.7;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Engineer;Sydney;Give A Grad A Go;68000;68000;68000;1 to 50 Employees;Company - Private;Human Resources & Staffing;2009.0;HR Consulting;$1 to $5 million (USD);4.8;95.0;95.0;17.0;4.6;4.5;4.7;4.7;4.7;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IT Support Analyst;Sydney;Give A Grad A Go;68000;68000;68000;1 to 50 Employees;Company - Private;Human Resources & Staffing;2009.0;HR Consulting;$1 to $5 million (USD);4.8;95.0;95.0;17.0;4.6;4.5;4.7;4.7;4.7;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IT Support Analyst;Sydney;Give A Grad A Go;68000;68000;68000;1 to 50 Employees;Company - Private;Human Resources & Staffing;2009.0;HR Consulting;$1 to $5 million (USD);4.8;95.0;95.0;17.0;4.6;4.5;4.7;4.7;4.7;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IT Support Analyst;Sydney;Give A Grad A Go;68000;68000;68000;1 to 50 Employees;Company - Private;Human Resources & Staffing;2009.0;HR Consulting;$1 to $5 million (USD);4.8;95.0;95.0;17.0;4.6;4.5;4.7;4.7;4.7;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Engineer;Sydney;Give A Grad A Go;68000;68000;68000;1 to 50 Employees;Company - Private;Human Resources & Staffing;2009.0;HR Consulting;$1 to $5 million (USD);4.8;95.0;95.0;17.0;4.6;4.5;4.7;4.7;4.7;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Engineer;Sydney;Give A Grad A Go;68000;68000;68000;1 to 50 Employees;Company - Private;Human Resources & Staffing;2009.0;HR Consulting;$1 to $5 million (USD);4.8;95.0;95.0;17.0;4.6;4.5;4.7;4.7;4.7;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Data Scientist;Sydney;APRA - Australian Prudential Regulation Authority;129075;116000;144000;501 to 1000 Employees;Government;Government & Public Administration;1949.0;National Services & Agencies;$100 to $500 million (USD);3.8;56.0;77.9;0.0;2.9;3.6;3.7;3.4;4.4;Australia;New South Wales;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Data Scientist;Sydney;APRA - Australian Prudential Regulation Authority;129075;116000;144000;501 to 1000 Employees;Government;Government & Public Administration;1949.0;National Services & Agencies;$100 to $500 million (USD);3.8;56.0;77.9;0.0;2.9;3.6;3.7;3.4;4.4;Australia;New South Wales;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
IT Support Analyst;Sydney;Give A Grad A Go;68000;68000;68000;1 to 50 Employees;Company - Private;Human Resources & Staffing;2009.0;HR Consulting;$1 to $5 million (USD);4.8;95.0;95.0;17.0;4.6;4.5;4.7;4.7;4.7;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IT Support Analyst;Sydney;Give A Grad A Go;68000;68000;68000;1 to 50 Employees;Company - Private;Human Resources & Staffing;2009.0;HR Consulting;$1 to $5 million (USD);4.8;95.0;95.0;17.0;4.6;4.5;4.7;4.7;4.7;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Data Scientist;Sydney;APRA - Australian Prudential Regulation Authority;129075;116000;144000;501 to 1000 Employees;Government;Government & Public Administration;1949.0;National Services & Agencies;$100 to $500 million (USD);3.8;56.0;77.9;0.0;2.9;3.6;3.7;3.4;4.4;Australia;New South Wales;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Data Scientist;Sydney;APRA - Australian Prudential Regulation Authority;129075;116000;144000;501 to 1000 Employees;Government;Government & Public Administration;1949.0;National Services & Agencies;$100 to $500 million (USD);3.8;56.0;77.9;0.0;2.9;3.6;3.7;3.4;4.4;Australia;New South Wales;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Graduate Data Scientist;North Shore;UGL Limited;116841;97000;141000;5001 to 10000 Employees;Subsidiary or Business Segment;Construction, Repair & Maintenance Services;1984.0;Construction;Unknown / Non-Applicable;3.8;79.0;73.0;52.0;3.5;3.6;3.5;3.2;3.4;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Graduate Data Scientist;North Shore;UGL Limited;116841;97000;141000;5001 to 10000 Employees;Subsidiary or Business Segment;Construction, Repair & Maintenance Services;1984.0;Construction;Unknown / Non-Applicable;3.8;79.0;73.0;52.0;3.5;3.6;3.5;3.2;3.4;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Junior Trader;Wollongong;Tibra Capital;115000;115000;115000;1 to 50 Employees;Company - Private;Finance;2006.0;Investment & Asset Management;Unknown / Non-Applicable;3.1;38.0;36.0;15.0;2.7;2.8;2.5;2.4;2.7;Australia;New South Wales;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Junior Trader;Wollongong;Tibra Capital;115000;115000;115000;1 to 50 Employees;Company - Private;Finance;2006.0;Investment & Asset Management;Unknown / Non-Applicable;3.1;38.0;36.0;15.0;2.7;2.8;2.5;2.4;2.7;Australia;New South Wales;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Graduate Data Scientist;North Shore;UGL Limited;116841;97000;141000;5001 to 10000 Employees;Subsidiary or Business Segment;Construction, Repair & Maintenance Services;1984.0;Construction;Unknown / Non-Applicable;3.8;79.0;73.0;52.0;3.5;3.6;3.5;3.2;3.4;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Graduate Data Scientist;North Shore;UGL Limited;116841;97000;141000;5001 to 10000 Employees;Subsidiary or Business Segment;Construction, Repair & Maintenance Services;1984.0;Construction;Unknown / Non-Applicable;3.8;79.0;73.0;52.0;3.5;3.6;3.5;3.2;3.4;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Data Scientist;Sydney;Aon;84429;68000;104000;10000+ Employees;Company - Public;Insurance;1892.0;Insurance Agencies & Brokerages;$10+ billion (USD);3.6;68.0;81.0;1163.0;3.7;3.5;3.9;3.6;3.7;Australia;New South Wales;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1
Data Scientist;Sydney;Aon;84429;68000;104000;10000+ Employees;Company - Public;Insurance;1892.0;Insurance Agencies & Brokerages;$10+ billion (USD);3.9;79.0;86.0;2330.0;3.7;3.5;3.9;3.6;3.7;Australia;New South Wales;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1
Junior Trader;Wollongong;Tibra Capital;115000;115000;115000;1 to 50 Employees;Company - Private;Finance;2006.0;Investment & Asset Management;Unknown / Non-Applicable;3.1;38.0;36.0;15.0;2.7;2.8;2.5;2.4;2.7;Australia;New South Wales;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Junior Trader;Wollongong;Tibra Capital;115000;115000;115000;1 to 50 Employees;Company - Private;Finance;2006.0;Investment & Asset Management;Unknown / Non-Applicable;3.1;38.0;36.0;15.0;2.7;2.8;2.5;2.4;2.7;Australia;New South Wales;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Data Scientist;Sydney;Lion;89582;75000;107000;5001 to 10000 Employees;Company - Private;Manufacturing;1949.0;Food & Beverage Manufacturing;$2 to $5 billion (USD);3.9;85.0;61.0;95.0;3.7;3.9;3.9;3.6;4.0;Australia;New South Wales;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
Data Scientist;Sydney;Lion;89582;75000;107000;5001 to 10000 Employees;Company - Private;Manufacturing;1949.0;Food & Beverage Manufacturing;$2 to $5 billion (USD);4.3;90.0;93.0;2293.0;3.7;3.9;3.9;3.6;4.0;Australia;New South Wales;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
Data Scientist;Sydney;Aon;84429;68000;104000;10000+ Employees;Company - Public;Insurance;1892.0;Insurance Agencies & Brokerages;$10+ billion (USD);3.9;79.0;86.0;2330.0;3.7;3.5;3.9;3.6;3.7;Australia;New South Wales;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1
Data Scientist;Sydney;Aon;84429;68000;104000;10000+ Employees;Company - Public;Insurance;1892.0;Insurance Agencies & Brokerages;$10+ billion (USD);3.9;79.0;86.0;2330.0;3.7;3.5;3.9;3.6;3.7;Australia;New South Wales;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1
Associate Research Assistant;Sydney;University of New South Wales;102500;98000;107000;1001 to 5000 Employees;College / University;Education;1949.0;Colleges & Universities;Unknown / Non-Applicable;4.2;89.0;77.9;0.0;3.7;4.2;4.1;3.8;4.2;Australia;New South Wales;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
Associate Research Assistant;Sydney;University of New South Wales;102500;98000;107000;1001 to 5000 Employees;College / University;Education;1949.0;Colleges & Universities;Unknown / Non-Applicable;4.2;89.0;77.9;0.0;3.7;4.2;4.1;3.8;4.2;Australia;New South Wales;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
Data Scientist;Sydney;Lion;89582;75000;107000;5001 to 10000 Employees;Company - Private;Manufacturing;1949.0;Food & Beverage Manufacturing;$2 to $5 billion (USD);3.9;85.0;61.0;95.0;3.7;3.9;3.9;3.6;4.0;Australia;New South Wales;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
Data Scientist;Paddington;Nissan;128452;110000;150000;10000+ Employees;Subsidiary or Business Segment;Manufacturing;1949.0;Transportation Equipment Manufacturing;$5 to $10 billion (USD);3.6;73.0;57.0;150.0;3.4;3.7;3.3;3.1;3.1;Australia;New South Wales;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
Data Scientist;Paddington;Nissan;128452;110000;150000;10000+ Employees;Subsidiary or Business Segment;Manufacturing;1949.0;Transportation Equipment Manufacturing;$5 to $10 billion (USD);3.6;73.0;57.0;150.0;3.4;3.7;3.3;3.1;3.1;Australia;New South Wales;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
Associate Research Assistant;Sydney;University of New South Wales;102500;98000;107000;1001 to 5000 Employees;College / University;Education;1949.0;Colleges & Universities;Unknown / Non-Applicable;4.2;89.0;77.9;0.0;3.7;4.2;4.1;3.8;4.2;Australia;New South Wales;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
Associate Research Assistant;Sydney;University of New South Wales;102500;98000;107000;1001 to 5000 Employees;College / University;Education;1949.0;Colleges & Universities;Unknown / Non-Applicable;4.2;89.0;77.9;0.0;3.7;4.2;4.1;3.8;4.2;Australia;New South Wales;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
Data Scientist;Sydney;MALTEM Australia;170000;170000;170000;1001 to 5000 Employees;Company - Private;Management & Consulting;2001.0;Business Consulting;$50 to $100 million (USD);3.8;76.0;75.0;52.0;3.9;3.7;3.6;3.6;3.9;Australia;New South Wales;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1
Data Scientist;Sydney;MALTEM Australia;170000;170000;170000;1001 to 5000 Employees;Company - Private;Management & Consulting;2001.0;Business Consulting;$50 to $100 million (USD);3.8;76.0;75.0;52.0;3.9;3.7;3.6;3.6;3.9;Australia;New South Wales;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1
Data Scientist;Paddington;Nissan;128452;110000;150000;10000+ Employees;Subsidiary or Business Segment;Manufacturing;1949.0;Transportation Equipment Manufacturing;$5 to $10 billion (USD);3.6;73.0;57.0;150.0;3.4;3.7;3.3;3.1;3.1;Australia;New South Wales;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
Data Scientist;Paddington;Nissan;128452;110000;150000;10000+ Employees;Subsidiary or Business Segment;Manufacturing;1949.0;Transportation Equipment Manufacturing;$5 to $10 billion (USD);3.6;73.0;57.0;150.0;3.4;3.7;3.3;3.1;3.1;Australia;New South Wales;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
Data Scientist;Sydney;MALTEM Australia;170000;170000;170000;1001 to 5000 Employees;Company - Private;Management & Consulting;2001.0;Business Consulting;$50 to $100 million (USD);3.8;76.0;75.0;52.0;3.9;3.7;3.6;3.6;3.9;Australia;New South Wales;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1
Data Analyst;Sydney;Hearts & Science;50400;40000;64000;1001 to 5000 Employees;Company - Public;Media & Communication;2015.0;Advertising & Public Relations;$2 to $5 billion (USD);3.4;53.0;72.0;25.0;3.4;3.1;3.5;3.1;2.9;Australia;New South Wales;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Data Scientist;Sydney;MALTEM Australia;170000;170000;170000;1001 to 5000 Employees;Company - Private;Management & Consulting;2001.0;Business Consulting;$50 to $100 million (USD);3.8;76.0;75.0;52.0;3.9;3.7;3.6;3.6;3.9;Australia;New South Wales;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1
Graduate Research Fellow;Sydney;CSIRO;90951;88000;94000;5001 to 10000 Employees;Government;Government & Public Administration;1926.0;National Services & Agencies;$500 million to $1 billion (USD);3.8;68.0;58.0;145.0;3.4;3.4;3.5;3.0;4.1;Australia;New South Wales;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Graduate Research Fellow;Sydney;CSIRO;90951;88000;94000;5001 to 10000 Employees;Government;Government & Public Administration;1926.0;National Services & Agencies;$500 million to $1 billion (USD);3.8;68.0;58.0;145.0;3.4;3.4;3.5;3.0;4.1;Australia;New South Wales;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Data Analyst;Sydney;Hearts & Science;50400;40000;64000;1001 to 5000 Employees;Company - Public;Media & Communication;2015.0;Advertising & Public Relations;$2 to $5 billion (USD);3.4;53.0;72.0;25.0;3.4;3.1;3.5;3.1;2.9;Australia;New South Wales;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Data Analyst;Sydney;Hearts & Science;50400;40000;64000;1001 to 5000 Employees;Company - Public;Media & Communication;2015.0;Advertising & Public Relations;$2 to $5 billion (USD);3.4;53.0;72.0;25.0;3.4;3.1;3.5;3.1;2.9;Australia;New South Wales;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Graduate Research Fellow;Sydney;CSIRO;90951;88000;94000;5001 to 10000 Employees;Government;Government & Public Administration;1926.0;National Services & Agencies;$500 million to $1 billion (USD);3.8;68.0;58.0;145.0;3.4;3.4;3.5;3.0;4.1;Australia;New South Wales;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Graduate Research Fellow;Sydney;CSIRO;90951;88000;94000;5001 to 10000 Employees;Government;Government & Public Administration;1926.0;National Services & Agencies;$500 million to $1 billion (USD);3.8;68.0;58.0;145.0;3.4;3.4;3.5;3.0;4.1;Australia;New South Wales;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Junior IT Support Analyst;Sydney;Give A Grad A Go;68000;68000;68000;1 to 50 Employees;Company - Private;Human Resources & Staffing;2009.0;HR Consulting;$1 to $5 million (USD);4.8;95.0;95.0;17.0;4.6;4.5;4.7;4.7;4.7;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Junior IT Support Analyst;Sydney;Give A Grad A Go;68000;68000;68000;1 to 50 Employees;Company - Private;Human Resources & Staffing;2009.0;HR Consulting;$1 to $5 million (USD);4.8;95.0;95.0;17.0;4.6;4.5;4.7;4.7;4.7;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IT Support Analyst;Sydney;Give A Grad A Go;68000;68000;68000;1 to 50 Employees;Company - Private;Human Resources & Staffing;2009.0;HR Consulting;$1 to $5 million (USD);4.8;95.0;95.0;17.0;4.6;4.5;4.7;4.7;4.7;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IT Support Analyst;Sydney;Give A Grad A Go;68000;68000;68000;1 to 50 Employees;Company - Private;Human Resources & Staffing;2009.0;HR Consulting;$1 to $5 million (USD);4.8;95.0;95.0;17.0;4.6;4.5;4.7;4.7;4.7;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Associate Engineer;Sydney;Commonwealth Bank;144914;120000;175000;10000+ Employees;Company - Public;Finance;1911.0;Banking & Lending;$5 to $10 billion (USD);4.1;85.0;90.0;1603.0;4.0;3.8;4.1;3.7;4.0;Australia;New South Wales;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Data Scientist;Sydney;APRA - Australian Prudential Regulation Authority;129075;116000;144000;501 to 1000 Employees;Government;Government & Public Administration;1949.0;National Services & Agencies;$100 to $500 million (USD);3.8;56.0;77.9;0.0;2.9;3.6;3.7;3.4;4.4;Australia;New South Wales;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Junior IT Support Analyst;Sydney;Give A Grad A Go;68000;68000;68000;1 to 50 Employees;Company - Private;Human Resources & Staffing;2009.0;HR Consulting;$1 to $5 million (USD);4.8;95.0;95.0;17.0;4.6;4.5;4.7;4.7;4.7;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Data Scientist;Sydney;APRA - Australian Prudential Regulation Authority;129075;116000;144000;501 to 1000 Employees;Government;Government & Public Administration;1949.0;National Services & Agencies;$100 to $500 million (USD);3.8;56.0;77.9;0.0;2.9;3.6;3.7;3.4;4.4;Australia;New South Wales;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Data Scientist;Sydney;VGW;149287;134000;167000;501 to 1000 Employees;Company - Private;Information Technology;2010.0;Internet & Web Services;Unknown / Non-Applicable;4.0;77.0;93.0;80.0;3.9;3.9;4.1;3.8;4.2;Australia;New South Wales;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
IT Support Analyst;Sydney;Give A Grad A Go;68000;68000;68000;1 to 50 Employees;Company - Private;Human Resources & Staffing;2009.0;HR Consulting;$1 to $5 million (USD);4.8;95.0;95.0;17.0;4.6;4.5;4.7;4.7;4.7;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Graduate Data Scientist;North Shore;UGL Limited;116841;97000;141000;5001 to 10000 Employees;Subsidiary or Business Segment;Construction, Repair & Maintenance Services;1984.0;Construction;Unknown / Non-Applicable;3.8;79.0;73.0;52.0;3.5;3.6;3.5;3.2;3.4;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Data Scientist;Sydney;APRA - Australian Prudential Regulation Authority;129075;116000;144000;501 to 1000 Employees;Government;Government & Public Administration;1949.0;National Services & Agencies;$100 to $500 million (USD);3.8;56.0;77.9;0.0;2.9;3.6;3.7;3.4;4.4;Australia;New South Wales;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Graduate Data Scientist;North Shore;UGL Limited;116841;97000;141000;5001 to 10000 Employees;Subsidiary or Business Segment;Construction, Repair & Maintenance Services;1984.0;Construction;Unknown / Non-Applicable;3.8;79.0;73.0;52.0;3.5;3.6;3.5;3.2;3.4;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Junior Trader;Wollongong;Tibra Capital;115000;115000;115000;1 to 50 Employees;Company - Private;Finance;2006.0;Investment & Asset Management;Unknown / Non-Applicable;3.1;38.0;36.0;15.0;2.7;2.8;2.5;2.4;2.7;Australia;New South Wales;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Junior Trader;Wollongong;Tibra Capital;115000;115000;115000;1 to 50 Employees;Company - Private;Finance;2006.0;Investment & Asset Management;Unknown / Non-Applicable;3.1;38.0;36.0;15.0;2.7;2.8;2.5;2.4;2.7;Australia;New South Wales;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Data Scientist;Sydney;Aon;84429;68000;104000;10000+ Employees;Company - Public;Insurance;1892.0;Insurance Agencies & Brokerages;$10+ billion (USD);4.3;87.0;93.0;3514.0;3.7;3.5;3.9;3.6;3.7;Australia;New South Wales;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1
Graduate Data Scientist;North Shore;UGL Limited;116841;97000;141000;5001 to 10000 Employees;Subsidiary or Business Segment;Construction, Repair & Maintenance Services;1984.0;Construction;Unknown / Non-Applicable;3.8;79.0;73.0;52.0;3.5;3.6;3.5;3.2;3.4;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Data Scientist;Sydney;Aon;84429;68000;104000;10000+ Employees;Company - Public;Insurance;1892.0;Insurance Agencies & Brokerages;$10+ billion (USD);3.9;79.0;86.0;2330.0;3.7;3.5;3.9;3.6;3.7;Australia;New South Wales;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1
